indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
845,002278,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en el que se ve una serie de eventos que indican un choque entre dos vehículos. El primer vehículo es un taxi que se detiene repentinamente y luego se despliega, mientras que el segundo vehículo es un bus que también se detiene y luego se despliega. Ambos vehículos tienen daños visibles en las fotogramas posteriores, como cristales rotos y parrillas de metal desgastadas. La secuencia muestra la progresión del accidente desde el momento previo al choque hasta su conclusión.",0,2914.9,587.5,2156.4,927,196,90.9
846,000136,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos y personas involucradas en el incidente. La primera imagen muestra a un vehículo que se despliega de la carretera, mientras que las imágenes posteriores muestran la secuencia de impacto entre los vehículos, con daños visibles en algunos de ellos. También se puede ver el despliegue de airbags y cristales rotos en algunas fotogramas. La persona visible en la primera imagen parece estar saliendo del vehículo que ha sufrido un impacto. La secuencia muestra cómo los vehículos se despliegan y cómo se establecen en posiciones posteriores a la colisión, lo que indica una situación de accidente.",1,3429.6,526.5,2697.1,927,246,91.2
847,001110,accidente,no_accidente,0.95,"La imagen muestra una serie de fotogramas que muestran un vehículo en movimiento durante la noche. La luz artificial de las calles y el vehículo iluminado por sus propios faros y luces interiores son visibles. No hay evidencia de impacto, despliegue de airbag o cristales rotos, parada brusca o movimiento errático entre fotogramas ni escombros o daños visibles en fotogramas posteriores. El vehículo demasiado cerca que aparece repentinamente en el mismo fotograma no se observa en ningún otro fotograma, lo que sugiere que no hay evidencia de un accidente de tráfico en la serie de fotogramas.",0,3242.4,599.8,2478.6,927,225,90.8
848,002540,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. Se observan varios vehículos en movimiento, con una serie de eventos que indican una colisión repentina entre dos o más vehículos. Los vehículos se despliegan y se ven rotos en algunas fotogramas posteriores. La secuencia muestra la llegada de los primeros vehículos al lugar del accidente, así como la intervención de los servicios de emergencia.",0,2625.6,542.5,1845.1,927,167,90.5
849,001232,no_accidente,no_accidente,0.95,"En todas las fotogramas, no se observan signos de un accidente de tráfico. Los vehículos están en movimiento normal y no hay daños visibles en ninguna imagen. La posición de los vehículos es constante y no hay despliegue de airbag o cristales rotos. Además, no se observan paradas bruscas o movimientos erráticos entre fotogramas. Los vehículos están demasiado cerca en algunas imágenes, pero no hay evidencia de que haya un accidente.",1,2757.0,544.8,1989.2,927,180,90.5
850,000423,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico que ocurre en la noche. Se observan varios vehículos y una persona en el piso. El impacto es evidente en algunos fotogramas, con daños visibles en los coches y la persona. La secuencia muestra cómo se produce el accidente, desde la llegada de los vehículos hasta su colisión y posterior despliegue.",0,2457.4,604.3,1657.9,927,151,91.1
851,000024,no_accidente,accidente,0.95,"En la imagen se puede observar una serie de fotogramas que muestran un vehículo en movimiento. A partir del tercer fotograma, el vehículo comienza a desviar bruscamente hacia la izquierda, lo que sugiere que ha habido un accidente. La velocidad del vehículo se reduce drásticamente y se puede ver cómo se despliega en la carretera. En los fotogramas posteriores, el vehículo se encuentra en una posición inestable y con daños visibles, lo que confirma que ha habido un accidente.",0,2783.8,525.9,2105.2,927,190,90.3
852,000604,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos que se encuentran en la carretera, y uno de ellos sufre un impacto con otro vehículo que se despliega hacia la izquierda. La secuencia muestra el momento del accidente, así como los momentos posteriores en los que se observan los vehículos que han sido afectados por el accidente y los escombros de la carretera. También se pueden ver los daños en los vehículos y las estructuras de la carretera.",1,2848.0,605.3,2096.5,927,189,90.2
853,000833,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos, incluyendo un SUV y un sedan, que se encuentran en la misma posición en diferentes fotogramas, lo que sugiere que se produjo un impacto entre ellos. La secuencia muestra cómo el SUV se despliega hacia la izquierda de la carretera, mientras que el sedan se ve desplazado hacia la derecha. Ambos vehículos tienen daños visibles en sus partes traseras y laterales, lo que confirma que se produjo un choque. La secuencia también muestra a un tercer vehículo que se encuentra detrás del SUV, lo que sugiere que el accidente ocurrió en la misma dirección de la carretera. Además, se observan varios objetos en la carretera, como una persona y un bote de agua, lo que indica que el accidente ha causado algunas consecuencias para los usuarios de la carretera.",1,4124.1,595.2,3358.8,927,302,89.9
854,001692,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en una posición inestable, lo que indica un accidente de tráfico. La velocidad del vehículo es muy alta, lo que sugiere que el accidente fue causado por una fuerte aceleración o deceleración repentina. El impacto se produce entre dos vehículos, y la posición de los vehículos en la secuencia muestra que uno de ellos se despliega hacia la izquierda mientras el otro se vuelca hacia la derecha. La secuencia muestra también la rotación del vehículo que se vuelca, lo que indica un impacto lateral. El daño visible en los fotogramas posteriores incluye la deformación del chasis y la rotación de los cristales del vehículo que se vuelca.",0,3489.1,516.2,2805.8,927,254,90.5
855,000133,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera rural. El primer vehículo se despliega de la carretera y colisiona con otro que estaba parado. La fuerza del impacto es evidente en los fotogramas posteriores, donde se observan daños significativos en ambos vehículos, incluyendo el despliegue de airbags y cristales rotos. El tiempo transcurrido entre cada fotograma es aproximadamente 1 segundo, lo que permite ver la progresión del accidente.",0,2761.7,596.0,2002.2,927,182,90.9
856,001329,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera urbana. Se observan varios vehículos que se encuentran en la misma posición en diferentes fotogramas, lo que sugiere que se produjo un choque entre ellos. La velocidad de los vehículos es baja y no hay evidencia de que haya despliegue de airbag o cristales rotos. Los vehículos están parados en la carretera y no hay daños visibles en los fotogramas posteriores. El tiempo transcurrido entre cada fotograma es corto, lo que indica que el accidente se produjo rápidamente.",1,3000.0,558.6,2303.8,927,207,89.8
857,000497,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno en una carretera con lluvia. Se observan varios vehículos que se encuentran en la carretera y uno de ellos sufre un impacto repentino, lo que indica un choque entre dos o más vehículos. La secuencia muestra el momento del accidente, así como los momentos posteriores al mismo, donde se pueden ver daños en los vehículos y la posible intervención de los servicios de emergencia. El análisis de la imagen permite identificar la causa del accidente y determinar si hay algún otro evento que pueda haber ocurrido en el momento del accidente.",0,3160.0,584.3,2427.2,927,218,89.8
858,000693,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y colisiona con otro vehículo en la carretera. Se observan daños visibles en el vehículo que ha sido impactado, como cristales rotos y posible despliegue de airbag. La secuencia muestra una serie de fotogramas que muestran el vehículo en movimiento, luego se detiene y finalmente se encuentra en un estado de reposición o parada brusca. El vehículo que ha sido impactado también se ve en diferentes posiciones, lo que sugiere que ha sufrido una fuerte colisión.",1,3040.0,621.6,2210.5,927,199,90.0
859,000346,accidente,accidente,0.95,"La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en la carretera, uno detrás del otro. En el primer fotograma, ambos vehículos están en movimiento y no hay signo de impacto o colisión.
    A medida que se avanzan en la secuencia, se puede ver cómo un vehículo se despliega de la carretera hacia el otro, lo que indica una colisión repentina entre ambos. En los fotogramas posteriores, se observa el impacto y la consecución del accidente, incluyendo daños visibles en los vehículos y la posición errática de uno de ellos.
    La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en la carretera, uno detrás del otro. En el primer fotograma, ambos vehículos están en movimiento y no hay signo de impacto o colisión.
    A medida que se avanzan en la secuencia, se puede ver cómo un vehículo se despliega de la carretera hacia el otro, lo que indica una colisión repentina entre ambos. En los fotogramas posteriores, se observa el impacto y la consecución del accidente, incluyendo daños visibles en los vehículos y la posición errática de uno de ellos.
    La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en la carretera, uno detrás del otro. En el primer fotograma, ambos vehículos están en movimiento y no hay signo de impacto o colisión.
    A medida que se avanzan en la secuencia, se puede ver cómo un vehículo se despliega de la carretera hacia el otro, lo que indica una colisión repentina entre ambos. En los fotogramas posteriores, se observa el impacto y la consecución del accidente, incluyendo daños visibles en los vehículos y la posición errática de uno de ellos.
    La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en la carretera, uno detrás del otro. En el primer fotograma, ambos vehículos están en movimiento y no hay signo de impacto o colisión.
    A medida que se avanzan en la secuencia, se puede ver cómo un vehículo se despliega de la carretera hacia el otro, lo que indica una colisión repentina entre ambos. En los fotogramas posteriores, se observa el impacto y la consecución del accidente, incluyendo daños visibles en los vehículos y la posición errática de uno de ellos.
    La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en la carretera, uno detrás del otro. En el primer fotograma, ambos vehículos están en movimiento y no hay signo de impacto o colisión.
    A medida que se avanzan en la secuencia, se puede ver cómo un vehículo se despliega de la carretera hacia el otro, lo que indica una colisión repentina entre ambos. En los fotogramas posteriores, se observa el impacto y la consecución del accidente, incluyendo daños visibles en los vehículos y la posición errática de uno de ellos.
    La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en la carretera, uno detrás del otro. En el primer fotograma, ambos vehículos están en movimiento y no hay signo de impacto o",1,12266.2,509.0,11588.5,927,1024,88.4
860,000173,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico. La progresión de los eventos es clara: el vehículo se encuentra en la carretera, luego se despliega y se vuelca, lo que sugiere una colisión repentina con otro vehículo o obstáculo. Los daños visibles en los fotogramas posteriores, como el despliegue de airbag y el cristal rotado, confirman la fuerza del impacto. La posición de los vehículos demasiado cerca en algunos fotogramas también es indicativa de un accidente.",1,3286.6,571.4,2429.5,927,219,90.1
861,000347,accidente,no_accidente,0.95,"La serie de fotogramas muestra un vehículo amarillo en movimiento por una calle residencial. La secuencia de imágenes no muestra ningún evento que indique un accidente de tráfico. Los vehículos están en movimiento y no hay evidencia de impacto, despliegue de airbag o cristales rotos, parada brusca o movimiento errático entre fotogramas ni escombros visibles en las imágenes posteriores. Además, los vehículos están a una distancia razonable y no hay evidencia de que se encuentren demasiado cerca en el mismo fotograma.",0,2933.5,512.8,2267.4,927,205,90.4
862,000048,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico que ha ocurrido en una carretera urbana. Se observan varios vehículos y se pueden identificar los siguientes elementos que indican el accidente:
    - Un vehículo que sale de la carretera en el fotograma 1, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 2, lo que confirma una fuerte colisión.
    - La parada brusca del vehículo en el fotograma 3, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 4, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 5, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 6, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 7, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 8, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 9, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 10, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 11, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 12, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 13, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 14, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 15, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 16, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 17, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 18, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 19, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 20, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 21, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 22, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado cerca en el fotograma 23, lo que sugiere un impacto o colisión repentina.
    - El despliegue de airbag y cristales rotos en el fotograma 24, lo que confirma una fuerte colisión.
    - La posición de los vehículos demasiado",1,12365.3,546.1,11586.7,927,1024,88.4
863,002837,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que sale de la carretera y se despliega en el primer fotograma (t=1). En los siguientes fotogramas, se observa una serie de eventos que indican un accidente:
    - El vehículo se despliega en el primer fotograma.
    - En el segundo fotograma (t=2), se puede ver la posición del vehículo y cómo ha comenzado a girar.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente y está en una posición inestable.
    - En el quinto fotograma (t=5), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el séptimo fotograma (t=7), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el décimo fotograma (t=10), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimoprimer fotograma (t=11), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimotercero fotograma (t=12), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimosexto fotograma (t=13), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimonoveno fotograma (t=14), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimonoven primer fotograma (t=15), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimonoven segundo fotograma (t=16), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimonoven tercer fotograma (t=17), se puede ver la posición del vehículo y cómo ha comenzado a girar de nuevo.
    - En los siguientes fotogramas, se observa que el vehículo ha girado completamente en la dirección opuesta y está en una posición inestable.
    - En el decimonoven cu",0,12404.9,556.2,11625.4,927,1024,88.1
864,002007,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega y se vuelca en el último fotograma, lo que indica un accidente de tráfico. La progresión de los eventos es clara: el vehículo se despliega y se vuelca, lo que sugiere una fuerte colisión o impacto entre dos vehículos. Además, la posición del vehículo en el último fotograma es inconsistente con sus posiciones anteriores, lo que también indica un accidente. La ausencia de otros vehículos en el último fotograma y la posición desordenada del vehículo también apoyan esta conclusión.",0,3194.7,591.5,2399.4,927,216,90.0
865,000538,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en movimiento, uno detrás del otro. A medida que avanzamos en la secuencia, se puede ver cómo el segundo vehículo se despliega hacia la izquierda de la carretera, lo que sugiere un accidente. En los fotogramas posteriores, se observan daños visibles en el vehículo que ha colisionado con el otro, así como la presencia de una ambulancia y otros vehículos que han sido afectados por el incidente. La secuencia muestra también cómo los vehículos que no están involucrados en el accidente continúan su viaje normalmente.",0,3290.4,509.5,2593.4,927,234,90.2
866,000401,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en el que se ve una serie de eventos relacionados con la colisión entre dos vehículos. Inicialmente, ambos vehículos están en movimiento, pero a medida que avanzan, uno de ellos comienza a desplazarse hacia la izquierda de la imagen, mientras el otro se ve desviado hacia la derecha. A continuación, se observa un impacto entre ambos vehículos, lo que se traduce en una serie de fotogramas con daños visibles en los vehículos y en la carretera. Finalmente, se puede ver cómo el accidente ha causado una parada brusca en la carretera, con los vehículos demasiado cerca para aparecer en el mismo fotograma.",0,3430.8,590.6,2650.6,927,239,90.2
867,000249,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos que se encuentran en la misma posición en diferentes fotogramas, lo que indica que han colisionado entre sí. También se puede ver el impacto del accidente en algunos de los vehículos, como la rotura de cristales y la despliegue de airbags. La secuencia muestra cómo los vehículos se mueven después del impacto, lo que indica que han sufrido un choque. Además, se puede ver el estado de los vehículos en diferentes fotogramas, lo que permite identificar la gravedad del accidente y la posición de los vehículos antes y después del incidente.",1,3234.3,506.1,2562.6,927,230,89.8
868,000884,accidente,accidente,0.95,"La secuencia de fotogramas muestra una serie de eventos que indican un accidente de tráfico. Inicialmente, se observan dos vehículos en movimiento, uno detrás del otro. A medida que la secuencia avanza, se puede ver cómo el primer vehículo comienza a desviar bruscamente hacia la izquierda, mientras que el segundo vehículo sigue su curso original. La distancia entre los dos vehículos se reduce rápidamente, lo que indica una colisión iminente. En la fotografía más reciente, se puede ver un impacto directo entre ambos vehículos, con daños visibles en sus carrocerías y cristales rotos. La secuencia de fotogramas muestra también la despliegue de airbags en el interior del primer vehículo, lo que confirma la fuerza del impacto. Además, se puede ver cómo los vehículos se desplazan hacia la izquierda después del accidente, lo que indica que ambos vehículos han salido de la carretera y están en un área no pavimentada. La secuencia de fotogramas muestra también la presencia de una persona en el interior del primer vehículo, quien parece haber sufrido daños en la cabeza debido al impacto. La descripción detallada de los eventos observados indica que se ha producido un accidente de tráfico con dos vehículos y una persona.",1,5260.5,618.4,4442.4,927,396,89.1
869,002982,no_accidente,no_accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se detiene en una intersección de carreteras. La luz roja indica que el vehículo ha cumplido con las normas de tráfico y está esperando su turno para continuar. No hay evidencia de impacto, despliegue de airbag o cristales rotos, parada brusca o movimiento errático entre fotogramas ni escombros visibles en los fotogramas posteriores. Los vehículos están demasiado cerca, pero no hay indicación de que sean una sola unidad. La secuencia muestra la normalidad del tráfico y no hay evidencia de un accidente.",1,3152.0,597.2,2377.9,927,215,90.4
870,000860,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Inicialmente, se observan dos vehículos que se cruzan en la intersección, con uno de ellos girando hacia la izquierda. A medida que se avanzan en el tiempo, se puede ver cómo los vehículos se desplazan y se estrellan contra un poste de metal. La fuerza del impacto es tal que los airbags se despliegan y los cristales se rotan. En la última fotografía, se observa el estado post-accidente con los vehículos dañados y los ocupantes probablemente heridos.",1,3005.2,514.2,2264.9,927,204,90.1
871,001834,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. Se observan varios vehículos con daños visibles en sus cristales y estructuras, así como la presencia de una persona que parece haber sido afectado por el incidente. La secuencia comienza con la llegada de un vehículo al lugar del accidente, seguido por la colisión entre dos vehículos, la rotación de uno de ellos y su despliegue, así como la intervención de otros vehículos que se detienen en el lugar. La secuencia termina con la llegada de un vehículo de emergencias y la presencia de personas que asisten al incidente.",0,3127.4,533.0,2376.9,927,214,90.0
872,001229,accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Inicialmente, se observan dos vehículos en movimiento, uno detrás del otro. En el tercer fotograma, se puede ver que el primer vehículo ha colisionado con el segundo, lo que indica un accidente de tráfico. Los vehículos posteriores muestran daños y desplazamiento, mientras que los vehículos anteriores muestran una posición normal en la carretera. La secuencia de fotogramas muestra una serie de eventos relacionados con un accidente de tráfico.",1,2884.3,505.6,2197.8,927,198,90.1
873,001420,accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega de la carretera en el primer fotograma (t=1). En los siguientes fotogramas, se observa la rotación del vehículo y su impacto con otro vehículo. La fuerza del impacto es evidente en los fotogramas posteriores, donde se pueden ver daños significativos en el vehículo que ha sido golpeado. Además, se puede observar la parada brusca de ambos vehículos y la rotación del que ha sido golpeado. La secuencia final muestra los dos vehículos en un estado de desorden, con daños visibles en el que ha sido golpeado.",1,3072.8,516.0,2403.0,927,217,90.3
874,000322,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera. Se observan varios vehículos que se encuentran en la carretera, y uno de ellos sufre un impacto con otro vehículo que sale de la carretera. La fuerza del impacto es tal que el vehículo que ha sido golpeado se despliega y se vuelca. Además, hay daños visibles en los vehículos involucrados, como cristales rotos y airbags desplegadas. El accidente ocurre entre fotogramas 10 y 12.",0,2892.6,586.0,2113.5,927,192,90.8
875,000608,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una intersección nocturna. Los vehículos se encuentran en movimiento y su posición y orientación cambia drásticamente entre los primeros y últimos fotogramas, lo que indica un impacto o colisión repentina. Además, hay daños visibles en el último fotograma, como la rotura de cristales y la despliegue de airbag, lo que confirma la ocurrencia de un accidente.",0,2638.0,575.8,1902.8,927,173,90.9
876,000802,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un vehículo que se despliega de la carretera en el primer fotograma (t=1). A lo largo del tiempo, se observan los siguientes eventos: el vehículo se aleja de la carretera y se despliega hacia la izquierda, mientras que otro vehículo se acerca desde la derecha. En el fotograma t=2, se puede ver un impacto entre ambos vehículos, lo que confirma que ha habido un accidente de tráfico. Posteriormente, en los fotogramas t=3 y t=4, se observan daños visibles en el vehículo que ha sido impactado, como la rotura de cristales y la desinflación del airbag. En el último fotograma (t=5), se puede ver un vehículo que sale de la carretera hacia la izquierda, lo que indica que el accidente ha terminado y los vehículos están en movimiento después del incidente.",0,4007.8,518.5,3229.7,927,292,90.4
877,000888,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico nocturno. Se observan varios vehículos en movimiento, y se pueden ver los impactos entre ellos. También hay una serie de despliegues de airbag y cristales rotos que indican la fuerza del impacto. La secuencia muestra cómo el accidente evoluciona a lo largo del tiempo, desde la preparación para la colisión hasta la post-colisión con los vehículos en movimiento y los daños visibles.",0,2656.5,594.1,1905.3,927,171,89.7
878,000535,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una intersección. Los vehículos se encuentran en movimiento y su posición cambia drásticamente entre los primeros y últimos fotogramas. La primera imagen muestra a los vehículos en la carretera, mientras que la última imagen muestra a uno de ellos desplazado fuera de la carretera, con daños visibles en su parte superior. El resto de los vehículos se ve en movimiento y no hay evidencia de un accidente en el resto de las imágenes.",0,2834.9,575.2,2093.4,927,189,90.3
879,002163,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico que ocurre en una carretera nocturna. La primera imagen muestra dos vehículos en movimiento, mientras que la segunda imagen muestra uno de los vehículos con daños visibles en su parte delanzo y el techo, lo que indica un impacto fuerte. En la tercera imagen, se puede ver que el vehículo que ha sido golpeado está parado en la carretera, mientras que el otro vehículo sigue en movimiento. La cuarta imagen muestra el vehículo dañado con daños más graves y la quinta imagen muestra el vehículo que ha causado el accidente con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La sexta imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La séptima imagen muestra el vehículo dañado con daños más graves y el octavo imagen muestra el vehículo que ha causado el accidente con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La novena imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La décima imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La undécima imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La duodécima imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La treceava imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La decimotercera imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La decimocuarta imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La decimoquinta imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La decimosexta imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La decimoséptima imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La decimonovena imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La vigésima imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La vigésima primera imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La vigésima segunda imagen muestra el vehículo dañado con daños visibles en su parte delanzo y el techo, lo que indica que ha sido golpeado por otro vehículo. La vigésima tercera imagen muestra el vehículo que ha causado el accidente parado en la carretera, mientras que el otro vehículo sigue en movimiento. La vigésima cuarta",0,12273.6,594.9,11536.7,927,1024,88.8
880,000411,no_accidente,no_accidente,0.95,La secuencia de fotogramas muestra a varios individuos caminando por una calle nocturna. No hay evidencia de un accidente de tráfico en la imagen. La confianza es alta debido a la ausencia de cualquier indicio de un evento que pueda sugerir un accidente.,1,2204.3,509.9,1419.6,927,129,90.9
881,000376,no_accidente,accidente,0.95,"La secuencia de fotogramas muestra un accidente de tráfico en una carretera urbana. Se observan varios vehículos que se encuentran en la carretera, y uno de ellos sufre un impacto con otro vehículo que sale de la carretera. La secuencia muestra el momento del impacto, así como los despliegues de airbag y cristales rotos en los vehículos involucrados. También se observan daños visibles en los vehículos posteriores al accidente. La secuencia muestra la parada brusca de los vehículos y el movimiento errático entre fotogramas, lo que indica un evento de tráfico accidental.",0,3099.8,559.3,2361.6,927,213,90.2
