indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
922,000591,crash,crash,0.85,"Debris (broken glass) appears abruptly at t=7 (~+12s), indicating post-crash damage not visible earlier. Prior frames show erratic movement of the red car (+9 to +13 seconds, ~t=6-9) and proximity changes suggesting a collision occurred between vehicles or with roadside objects.",1,52710.4,274.0,51880.8,513,582,11.2
923,001699,no_crash,crash,0.92,"Sudden reduction in distance between vehicles from normal spacing (t=1-3) followed by abrupt overlap starting at t=4, indicating unexpected acceleration/erratic movement leading to collision.",0,29588.8,259.2,28941.4,513,327,11.3
924,001437,crash,crash,0.98,"Two vehicles approached head-on at high speeds and collided abruptly around t=5 (~3s), resulting in both cars stopping immediately after impact.",1,29910.7,284.2,29158.5,513,326,11.2
925,001053,crash,crash,0.95,"Sudden braking of the lead vehicle followed by a collision between two vehicles (visible impact and debris) at t=4-6, causing abrupt stops in subsequent frames.",1,31815.3,241.5,31047.0,513,348,11.2
926,000201,crash,crash,0.95,"Head-on collision detected at t=6-7 frames (approximate time of impact). Front vehicle abruptly stops with brake lights on, followed by sudden proximity and contact between vehicles in subsequent frames.",1,41662.5,284.9,40828.9,513,445,10.9
927,001398,crash,no_crash,0.75,Vehicles approached each other closely but did not make contact; no visible damage or erratic movement observed.,0,37748.5,262.9,36924.7,513,411,11.1
928,000111,crash,crash,0.95,"Two vehicles approach head-on in opposite lanes with decreasing distance until they make direct physical contact at t=4, resulting in both becoming stationary or moving slowly afterward.",1,31069.1,263.1,30354.0,513,351,11.6
929,001610,no_crash,crash,0.95,"A vehicle approaching with brake lights (t=4-6) collided head-on into another stationary car at an intersection, causing visible damage and debris scattering immediately after impact.",0,27311.0,355.0,26497.6,513,293,11.1
930,001554,no_crash,no_crash,0.95,"Vehicles maintain consistent trajectories and distances throughout the sequence, with smooth transitions between frames indicating normal traffic flow without signs of collision or abrupt maneuvers.",1,38053.6,289.6,37194.2,513,412,11.1
931,000515,crash,crash,0.95,"Sudden, abrupt lane change from leftmost vehicle (t=6) across multiple lanes indicates potential collision or loss of control; no prior signs suggest normal traffic behavior.",1,38255.9,330.0,37390.1,513,416,11.1
932,002230,no_crash,ERROR,0,"<think>
Okay, let's take a look at these dashcam frames from t=1 to t=9. The user wants me to determine if there was a crash based on the signs provided.

Starting with frame t=1: There are two vehicles approaching each other head-on in what looks like an intersection or crossroads during twilight hours, maybe early morning since it's dark but not completely black yet. Both cars have their headlights on and brake lights off initially. The road is wet from snowmelt? Or maybe there's some ice because the trees look bare.

Moving to t=2: One vehicle has its brakes applied now (brake light visible), indicating they're slowing down or stopping abruptly. But wait, both vehicles are still moving towards each other here. Maybe one driver realizes too late and slams on the brakes? Or maybe there's a stop sign that just came into view.

At t=3: The vehicle in front has its brake lights off again but headlights on; perhaps they're slowing down more gradually now as it approaches closer to the intersection or another car?

t=4 shows both vehicles still approaching each other. Wait, no—actually looking at frame 4 (assuming frames are ordered chronologically), maybe there's a moment where one vehicle starts moving forward while the other stops? Or perhaps they're getting too close.

Wait, let me check again step by step:

Frame t=1: Both cars heading towards each other on an icy road. No signs of collision yet.
t=2: One car (maybe left side) has brake lights activated—slowing down or stopping abruptly?
t=3: The same vehicle's brakes are off, but headlights still on; maybe they're slowing further as the distance decreases between them and another approaching vehicle?

Wait, perhaps there's a moment where both vehicles get too close. Let me check frame t=4 again.

Alternatively, looking at frames 5-9:

At t=6: Both cars seem to be moving towards each other but not colliding yet.
t=7: The left car (from the viewer's perspective) has its brake lights on—maybe they're stopping suddenly?
Wait, no. Let me visualize this again.

Alternatively, maybe there was a collision between frames 8 and 9? Or perhaps one vehicle swerves?

Looking at frame t=5 to t=7: The vehicles are getting closer each other in the same lane (head-on approach). If they're on an icy road with poor visibility due to snow or fog during twilight, maybe there's a collision.

Wait, but according to the frames provided here:

At t=1 and onwards up until frame 9, both cars seem to be approaching head-on. However, in some of these images (like t=5), they appear closer than before? Or perhaps one vehicle starts moving forward while another stops?

Alternatively, maybe there's a moment where one car swerves or loses control.

Wait, looking at the frames again:

In frame 1: Both cars are approaching each other. The left side of the image shows trees and snow-covered ground; right side also similar but mirrored? Maybe it's two lanes with oncoming traffic?

At t=2 (second row first column), one vehicle has brake lights activated—slowing down.

t=3: Same car, brakes off again perhaps slowing further as they approach closer to the intersection or another obstacle.

Wait, maybe there was a collision between frames 8 and 9. Let me check:

In frame t=7 (third row first column), both cars are approaching each other but not colliding yet? Then in t=8: The left car's brake lights are on again—maybe they're stopping abruptly?

t=9 shows the same scenario, perhaps with one vehicle having moved forward more than expected.

Alternatively, maybe there was a collision between frames 7 and 8. If both vehicles were moving towards each other at high speed (due to icy conditions), then suddenly in frame t=8 or later they collide head-on?

But looking at all the images provided here:

In most of them up until t=9, it seems like two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Wait, perhaps in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where one vehicle starts moving forward while another stops abruptly (brake lights on), that could indicate an impending collision.

Alternatively, maybe in frame 5 or later the vehicles get too close and collide head-on due to loss of control from icy roads leading to skidding into each other?

But according to the images provided here:

Looking at all frames up until t=9: The two cars are approaching each other but not colliding yet. However, if there's a moment where",0,420596.1,243.2,418428.2,513,4096,9.8
933,000873,no_crash,crash,0.95,"Head-on collision detected at t=4-6 with sudden vehicle overlap and subsequent damage/debris visible in later frames (e.g., broken glass, rollover).",0,70882.1,270.6,69877.4,513,791,11.3
934,000959,no_crash,no_crash,0.95,"Vehicles approach intersection with brake lights engaged, stop smoothly at crosswalk lines without abrupt movements or collisions visible across frames.",1,36189.4,298.8,35435.9,513,402,11.3
935,001096,crash,crash,0.95,"A collision occurred between vehicles at t=15 (~04:29), evidenced by sudden impact, visible damage/debris on the road surface post-collision and airbag deployment in some involved cars.",1,29089.2,366.5,28294.2,513,332,11.7
936,002625,no_crash,crash,0.95,"Multiple vehicles exhibit abrupt deceleration and sudden proximity convergence across frames t=4 to t=8, indicating a collision-induced pile-up event.",0,41645.6,353.9,40807.1,513,476,11.7
937,001942,no_crash,crash,0.95,"Head-on collision detected between two vehicles at t=+2.3s (frame 7). Sudden impact caused both cars to overlap, indicating a violent frontal crash with debris visible in subsequent frames.",0,93781.1,279.6,92901.5,513,1028,11.1
938,001481,no_crash,crash,0.95,"A vehicle in lane 2 abruptly veers left into another car's path (t=4), triggering subsequent collisions or evasive maneuvers across both lanes, with visible damage/debris appearing later.",0,33703.0,290.4,32994.0,513,371,11.2
939,001946,no_crash,no_crash,0.95,"Two vehicles approach head-on in an intersection at night, both braking gradually without abrupt stops or erratic movements leading to collision. Headlights overlap significantly but no physical contact occurs; brake lights remain on continuously until later frames where they likely stop safely.",1,155069.0,335.9,153762.9,513,1603,10.4
940,000066,no_crash,crash,0.95,"Head-on collision detected at t=3 (t+1.8) where both vehicles' front ends overlap mid-air, indicating sudden impact and abrupt stop/erratic movement between frames.",0,52903.4,255.3,51970.1,513,570,11.0
941,001064,no_crash,no_crash,0.95,"No sudden impacts, erratic movements or debris observed across frames; vehicles maintain expected traffic patterns with smooth stops and starts.",1,28345.2,254.0,27538.9,513,307,11.1
942,000527,crash,crash,0.95,"At t=7, a blue truck suddenly appears from the right side of the frame at high speed, cutting off the white car on its left flank (close proximity violation). By t=8, both vehicles collide head-on with visible damage to the front end of the white sedan and debris scattering. This abrupt change in trajectory followed by direct impact indicates a crash.",1,36943.1,323.0,36045.0,513,397,11.0
943,001085,crash,crash,0.9,"Two vehicles approach each other head-on and collide abruptly at ~t=5s (+3s), indicated by sudden proximity reduction between frames.",1,131929.1,245.3,130821.6,513,1374,10.5
944,001340,no_crash,crash,0.85,"Two trucks approach head-on in an intersection with brake lights activated initially, then move toward each other rapidly (t+1.7 onwards). Their fronts nearly touch by t=6-9 without visible damage/debris or abrupt stops post-collision; proximity suggests a collision occurred mid-air before hitting ground.",0,323588.2,267.4,321647.7,513,3247,10.1
