ruta,etiqueta,categoria_predicha,confianza,descripcion,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06684.jpg,humo,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06686.jpg,humo,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06688.jpg,humo,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06696.jpg,humo,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06698.jpg,humo,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF06702.jpg,humo,ERROR,0.0,"{""error"":{""code"":400,""message"":""request (13354 tokens) exceeds the available context size (4096 tokens), try increasing it"",""type"":""exceed_context_size_error"",""n_prompt_tokens"":13354,""n_ctx"":4096}} (status code: 400)",0,0,0,0,0,0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00004.jpg,fuego,none,0.0,"La imagen muestra una escena nocturna con luces artificiales en la cima de Red Mountain y nubes dispersas, pero no se observan señales claras de fuego como llamas o humo.",8276.2,1145.3,6860.1,3114,322,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00006.jpg,fuego,none,0.0,(truncado),14208.8,1026.1,12737.5,3114,592,46.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00009.jpg,fuego,ambos,0.95,"Se observa un punto brillante central intenso (fuego) rodeado de áreas difusas y tenues que sugieren humo, típicas en condiciones nocturnas o de baja calidad.",12339.8,1034.9,10863.6,3114,516,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00014.jpg,fuego,ambos,0.9,Se observan manchas brillantes posiblemente causadas por fuego y columnas de humo difuminado en la imagen nocturna.,12726.7,1034.3,11246.8,3114,525,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00015.jpg,fuego,ambos,0.95,Se observa una intensa emisión de calor (fuego) con proyección térmica y áreas difusas que sugieren presencia de humo.,9082.1,1053.5,7589.4,3114,355,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00020.jpg,fuego,ambos,0.9,Se observan puntos brillantes intensos (fuego) y áreas difusas alrededor que sugieren humo en condiciones nocturnas.,11608.5,1035.4,10132.4,3114,478,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00025.jpg,fuego,none,0.0,"La imagen muestra puntos brillantes en la línea del horizonte, posiblemente luces artificiales o reflejos de infraestructura urbana, sin evidencia clara de fuego activo ni humo significativo.",11249.1,1044.7,9755.1,3114,463,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00034.jpg,fuego,ambos,0.95,"Se observa una mancha brillante de color rojo intenso en el horizonte, indicativa de fuego activo, junto con un penacho grisáceo-blanquecino que sugiere la presencia de humo dispersándose a lo largo del paisaje.",3435.3,1052.7,1955.7,3114,93,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00040.jpg,fuego,none,0.6,La imagen muestra luces artificiales urbanas en la noche con una leve tonalidad naranja distante que no presenta claros signos de fuego o humo.,17936.0,1041.9,16477.9,3114,771,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00045.jpg,fuego,ambos,1.0,"Se observa un punto de fuego brillante en la parte superior derecha y una columna de humo difuminada extendiéndose hacia el horizonte, indicando presencia simultánea de llamas e incendio.",3229.0,1056.7,1730.0,3114,82,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00050.jpg,fuego,ambos,0.95,"Se observa un punto de fuego brillante en la parte superior derecha y una columna de humo difuminado extendiéndose hacia el horizonte, lo que indica presencia simultánea de llamas e incendio forestal.",3290.4,1054.3,1812.7,3114,86,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00062.jpg,fuego,ambos,0.95,Se observa una fuente intensa de calor (fuego) con manchas brillantes y posibles columnas de humo difuminadas a su alrededor.,12557.3,1027.0,11104.8,3114,522,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00077.jpg,fuego,ambos,0.95,"Se observan manchas brillantes de color naranja y blanco resplandeciente, indicativas de fuego sobreexpuesto en la imagen nocturna, junto con áreas grisáceas difuminadas que sugieren presencia de humo.",3289.2,1029.2,1830.9,3114,87,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00080.jpg,ambos,ambos,1.0,"Se observa un punto de fuego brillante con llamas y humo ascendente en la parte inferior izquierda de la imagen, frente a una línea urbana iluminada.",2908.3,1032.5,1466.3,3114,70,47.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00083.jpg,ambos,ambos,0.95,"Se observa un punto de fuego brillante con llamas y humo difuminado en la parte inferior izquierda de la imagen, frente a una ciudad iluminada.",2909.8,1026.5,1472.0,3114,70,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00087.jpg,ambos,ambos,0.0,"Okay, let's tackle this image analysis step by step. First, I need to identify if there are any signs of fire such as flames, smoke columns, or thermal distortion in the provided photo.  Looking at the image description: It's a nighttime scene with an orange glow near the horizon over a cityscape an",22492.3,1049.8,21006.2,3114,982,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00092.jpg,fuego,ambos,0.95,"Se observa una intensa columna de humo rojizo-amarillenta con focos brillantes en la base, indicando fuego activo y emisión de calor.",10523.8,1039.9,9027.8,3114,424,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00095.jpg,ambos,ambos,0.9,"Se observan llamas rojizas y naranjas brillantes en el centro izquierdo de la imagen, junto con una columna grisácea de humo que se origina detrás del cerro central.",10700.4,1049.8,9222.3,3114,435,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00104.jpg,ambos,none,0.9,La imagen muestra una zona iluminada en la distancia con luces artificiales estructuradas y no hay evidencia de llamas o humo característicos.,12978.8,1044.4,11498.6,3114,543,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00114.jpg,ambos,ambos,1.0,Se observan claras señales de fuego con llamas visibles y humo difuminado en la imagen nocturna.,2733.4,1040.7,1256.2,3114,60,47.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00117.jpg,ambos,ambos,0.95,"Se observan dos focos brillantes de color rojo-amarillento (fuego) en la base de una colina, acompañados por grandes columnas de humo grisáceo-blanquecino ascendiendo hacia el cielo nocturno.",10439.4,1032.2,8991.3,3114,420,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00120.jpg,ambos,ambos,1.0,"Se observan manchas brillantes de color rojo y naranja resplandeciente, indicativas de fuego activo, junto con una columna difuminada de humo grisáceo-blanquecino en el horizonte.",3287.2,1044.7,1812.3,3114,86,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00123.jpg,ambos,none,0.95,"La imagen muestra una vista nocturna de un área urbana con luces artificiales y niebla o humo difuso en el horizonte, pero no se observan señales claras de fuego como puntos brillantes irregulares ni columnas de humo típicas.",11468.7,1045.0,10013.8,3114,474,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00125.jpg,ambos,none,0.0,"La imagen muestra un atardecer con nubes y luces artificiales, pero no hay señales evidentes de fuego como puntos brillantes o humo difuso.",10048.7,1019.1,8595.3,3114,406,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00129.jpg,fuego,ambos,0.95,"Se observan manchas brillantes de color rojo y amarillo resplandeciente, indicativas de fuego sobreexpuesto en la imagen nocturna, junto con áreas difuminadas y neblinosas que sugieren presencia de humo.",3324.7,1036.4,1874.9,3114,89,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00135.jpg,humo,humo,0.9,"Se observan columnas de humo grisáceo-blanquecino ascendiendo desde el fondo, lo que sugiere la presencia de un incendio en una zona elevada o montañosa a distancia.",14114.0,1030.4,12668.6,3114,600,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00136.jpg,humo,humo,0.9,"Se observan columnas de humo grueso y grisáceo-blanquecino provenientes del suelo en una zona montañosa, indicando la presencia activa de un incendio forestal.",22327.2,1047.1,20856.1,3114,977,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00137.jpg,humo,ambos,0.9,"Multiple white-grayish columns rising vertically from ground-level sources suggest active combustion, likely wildfires.",13459.2,1045.1,11969.6,3114,569,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00139.jpg,humo,none,0.0,"La imagen muestra una escena diurna con vegetación y estructuras en lo alto de un cerro, pero no se observan señales claras de fuego como llamas o humo significativo.",9727.7,1053.4,8239.6,3114,387,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00147.jpg,humo,humo,0.9,"Se observa una columna densa de humo oscuro proveniente del suelo, cubriendo parcialmente el horizonte y la vegetación circundante.",9046.8,1040.1,7584.3,3114,355,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00161.jpg,humo,humo,0.9,"Se observa un penacho de humo grisáceo-blanquecino ascendiendo desde una zona montañosa con estructuras en la cima, indicando posibles incendios forestales.",13679.2,1047.2,12207.5,3114,580,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00164.jpg,humo,humo,0.9,"Se observa un grueso penacho de humo blanco-grisáceo proveniente del área montañosa en la parte superior derecha, indicativo de incendios forestales.",12041.2,1021.7,10582.4,3114,494,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00166.jpg,humo,humo,85.0,"Se observa un volumen significativo de humo grisáceo-blanquecino en el horizonte, probablemente generado por una fuente incendiada a distancia que no es visible claramente en la imagen.",3187.1,1045.3,1710.9,3114,81,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00169.jpg,humo,humo,0.9,"Se observan grandes columnas de humo grisáceo-blanquecino provenientes del suelo en un área montañosa, indicando la presencia de incendios forestales activos.",11280.8,1033.4,9822.6,3114,463,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00174.jpg,humo,humo,0.8,"Grandes columnas de humo oscuro y denso emergen desde la base de una colina, indicando actividad incendiaria activa o reciente en el área.",15460.6,1051.5,13983.7,3114,653,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00176.jpg,humo,humo,0.5,"Se observan grandes columnas de humo grisáceo-blanquecino provenientes del fondo, indicando una posible incendio forestal a distancia.",7742.8,1022.7,6288.3,3114,296,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00182.jpg,humo,humo,0.7,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible actividad incendiaria a distancia.",12363.6,1049.5,10902.5,3114,516,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00190.jpg,humo,humo,0.8,Se observan columnas de humo grisáceo-blanquecinas ascendiendo desde áreas cubiertas con vegetación seca en la pendiente montañosa.,9988.4,1047.2,8513.2,3114,402,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00192.jpg,humo,none,0.9,No se observan señales claras de fuego o humo en la imagen; el área central presenta una nube difusa que podría ser natural.,10698.1,1053.2,9221.6,3114,437,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00198.jpg,humo,humo,85.0,"Se observa un penacho grisáceo-blanquecino en el horizonte, típico de humo generado por un incendio forestal a distancia.",2922.7,1038.2,1472.5,3114,70,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00205.jpg,humo,ambos,0.0,"Okay, let's tackle this image analysis problem step by step. First, I need to identify if there are any signs of fire in the provided photo according to the given criteria.  Looking at the image description: There's a large plume of smoke rising from what seems like an industrial area or possibly a ",22616.3,1045.0,21163.0,3114,982,46.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00209.jpg,humo,none,0.0,No hay evidencia visible de fuego o humo en la imagen proporcionada.,14321.1,1021.9,12859.1,3114,600,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00211.jpg,humo,humo,0.9,"Se observa un penacho irregular y difuminado en el horizonte, que sugiere la presencia de humo proveniente de una fuente terrenal.",9962.6,1054.8,8487.2,3114,400,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00212.jpg,humo,humo,0.9,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible fuente incendiada a distancia.",9387.7,1048.3,7913.9,3114,371,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00217.jpg,humo,humo,0.9,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, probablemente generado por una fuente incendiaria a distancia que no es visible claramente.",13498.0,1044.7,12025.1,3114,568,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00222.jpg,humo,humo,0.8,"Se observa una columna de humo grisáceo-blanquecina ascendiendo desde el suelo hacia el horizonte, indicativa de un incendio reciente o activo en la zona montañosa.",9709.3,1032.6,8258.6,3114,388,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00225.jpg,humo,none,0.0,No se observan señales claras de fuego o humo en la imagen; el área presenta condiciones atmosféricas normales con visibilidad adecuada.,11930.8,1039.9,10475.6,3114,492,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00226.jpg,humo,none,0.0,"La imagen muestra un paisaje montañoso con claridad en el horizonte y estructuras de torres solares, pero no hay señales evidentes de fuego como llamas, humo o puntos calientes.",10048.9,1035.3,8584.6,3114,403,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00230.jpg,humo,humo,0.9,"Se observa un penacho de humo grisáceo-blanquecino ascendiendo verticalmente desde una zona industrial o cercana a estructuras, lo que sugiere emisiones antropogénicas más que incendios forestales.",10535.9,1040.5,9072.4,3114,427,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00232.jpg,humo,humo,0.9,"Se observa una columna de humo oscura proveniente de un área industrial en Red Mountain S., sin evidencia visible de llamas o puntos calientes activos.",8345.3,1038.8,6886.6,3114,325,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00233.jpg,humo,humo,0.5,"La imagen muestra un paisaje con vegetación seca y columnas de humo grisáceo-blanquecino ascendiendo desde una zona cercana a estructuras, lo que sugiere actividad potencialmente relacionada con incendios forestales.",13985.8,1023.2,12544.1,3114,595,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00236.jpg,humo,humo,85.0,"Se observa un penacho grisáceo-blanquecino en el horizonte, típico de humo generado por incendios forestales a distancia.",2900.5,1022.1,1449.4,3114,69,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00240.jpg,humo,humo,0.9,"Presencia de humo difuso que obscurce parcialmente el horizonte y la vegetación en áreas distantes, sin evidencias claras de llamas o puntos brillantes.",12525.0,1035.8,11090.3,3114,517,46.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00247.jpg,humo,humo,0.9,"Se observa una columna de humo grueso y oscuro proveniente del suelo en la parte superior derecha, lo que sugiere un incendio activo o reciente en el área rural con vegetación seca.",13592.3,1039.2,12106.8,3114,573,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00248.jpg,humo,humo,0.5,"Se observa una columna densa de humo negro ascendiendo verticalmente en el lado derecho del paisaje, lo que sugiere la presencia de un incendio reciente o activo generando emisiones significativas.",16157.4,1036.6,14699.3,3114,689,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00251.jpg,humo,humo,0.9,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte derecho, indicativo de una posible fuente incendiaria a distancia.",11987.9,1040.0,10499.6,3114,494,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00254.jpg,humo,none,0.0,"La imagen muestra una vista panorámica de Red Mountain SW con estructuras en la cima y un horizonte claro, sin evidencia visible de fuego o humo significativo.",10039.8,1027.8,8595.9,3114,408,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00258.jpg,humo,none,0.0,No se observan señales de fuego ni humo en la imagen; solo estructuras y vegetación natural.,9707.8,1035.9,8240.4,3114,386,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00287.jpg,humo,none,0.95,La imagen muestra un paisaje montañoso cubierto de bosques con claros cielos y sin señales evidentes de incendio o humo.,12369.2,1036.4,10900.4,3114,515,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00290.jpg,humo,none,0.0,"La imagen muestra una vista panorámica de un paisaje montañoso cubierto por bosques densos con cielo parcialmente nublado, sin evidencia visible de fuego o humo.",11091.5,1051.1,9608.1,3114,450,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00297.jpg,humo,humo,0.9,"Se observa una columna de humo grisáceo-blanquecino ascendiendo desde el suelo hacia la atmósfera, indicando un incendio reciente o activo en esa área.",11606.3,1039.3,10141.3,3114,477,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00298.jpg,humo,humo,0.9,"Presencia de penachos grisáceo-blanquecinos en la parte superior izquierda que obscurecen el horizonte y parecen provenir del suelo, indicando humo probablemente generado por un incendio forestal.",16164.9,1042.1,14691.5,3114,695,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00305.jpg,humo,fuego,0.8,"Una columna de humo grisáceo-blanquecino se origina en el suelo y ascende verticalmente, indicando la presencia activa de un incendio forestal.",14328.4,1039.2,12848.7,3114,602,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00306.jpg,humo,humo,0.5,"Se observan columnas de humo grisáceo-blanquecinas emergentes desde el suelo en la parte superior del paisaje, indicativas de un incendio forestal a distancia.",10064.7,1036.1,8593.2,3114,404,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00313.jpg,humo,none,0.9,"La imagen muestra un paisaje natural con vegetación verde y cielos claros, sin señales evidentes de incendio como llamas o columnas de humo.",14067.7,1036.0,12614.9,3114,598,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00316.jpg,humo,none,0.0,"La imagen muestra una vista panorámica de montañas y valles con cielo claro, sin evidencia visible de fuego o humo significativo.",9464.9,1054.0,7972.8,3114,375,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00324.jpg,humo,none,0.95,"La imagen muestra una vista panorámica de un paisaje montañoso con vegetación verde y nubes en el cielo, sin señales evidentes de fuego o humo.",7166.8,1021.7,5719.6,3114,269,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00328.jpg,humo,humo,0.95,"Se observa un penacho grisáceo-blanquecino en el horizonte central, típico de humo a distancia que obscurece antinaturalmente la vegetación y el suelo.",3096.2,1034.8,1635.7,3114,78,47.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00337.jpg,humo,humo,0.5,"Se observa una nube grisácea en el horizonte que podría ser humo, aunque no hay evidencia clara de fuego activo o llamas.",13954.6,1032.0,12495.4,3114,593,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00340.jpg,humo,none,0.0,No se observan señales de fuego ni humo en la imagen; el paisaje muestra condiciones naturales sin anomalías.,11015.8,1038.4,9547.3,3114,452,47.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00346.jpg,humo,none,0.95,La imagen muestra un paisaje montañoso con vegetación densa y cielo claro sin señales evidentes de incendio.,6688.8,1041.3,5217.8,3114,245,47.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00352.jpg,humo,none,0.95,No se observan señales de fuego ni humo en la imagen; el paisaje es tranquilo con un cielo claro y vegetación intacta.,13535.1,1038.3,12077.8,3114,563,46.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00355.jpg,humo,none,0.9,No se observan señales claras de fuego o humo en la imagen; el plume visible podría ser un efecto atmosférico natural.,11236.3,1046.8,9761.9,3114,458,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00363.jpg,humo,none,0.9,La imagen muestra un paisaje montañoso con vegetación verde y cielo claro sin señales de fuego ni humo.,7055.4,1054.5,5581.5,3114,263,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00367.jpg,humo,none,0.95,No se observan señales de fuego ni humo en la imagen; el paisaje muestra vegetación verde y condiciones atmosféricas claras.,7627.6,1029.6,6186.0,3114,289,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00368.jpg,humo,none,0.0,(truncado),8082.2,1035.7,6625.2,3114,313,47.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00375.jpg,humo,none,0.5,No se observan señales evidentes de fuego o humo en la imagen; el paisaje muestra vegetación verde y un horizonte claro sin obstrucciones.,12566.8,1040.7,11090.8,3114,518,46.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00378.jpg,ambos,fuego,0.0,"Posibles focos incandescentes detectados en la distancia, posiblemente relacionados con actividades humanas o estructuras urbanas; no se observa humo ni señales claras de fuego activo.",12451.6,1051.7,10961.4,3114,513,46.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00406.jpg,humo,humo,0.9,"Se observa una columna densa de humo grisáceo-blanquecino proveniente de un área industrial en la cima del cerro, sin evidencia visible de llamas o puntos calientes.",9684.1,1033.1,8201.6,3114,385,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00417.jpg,humo,humo,0.95,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible actividad incendiaria a distancia.",2926.4,1034.4,1449.8,3114,69,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00420.jpg,humo,humo,85.0,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible actividad incendiaria a distancia.",2894.6,1021.9,1422.8,3114,68,47.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00422.jpg,humo,humo,0.95,"Se observa un gran volumen de humo grisáceo-blanquecino en la parte superior izquierda de la imagen, que parece provenir del suelo y obscuree parcialmente el horizonte.",3170.3,1050.3,1675.7,3114,80,47.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00424.jpg,humo,humo,0.95,"Se observa un penacho de humo grisáceo-blanquecino en el horizonte, indicativo de una posible actividad incendiaria a distancia.",2925.2,1040.9,1454.4,3114,69,47.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00425.jpg,humo,ambos,1.0,"Se observa un incendio activo con llamas y humo en la parte superior izquierda de la imagen, junto a estructuras metálicas.",2812.4,1018.0,1364.9,3114,65,47.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00429.jpg,humo,ambos,0.0,"Okay, let's tackle this image analysis problem step by step.  First, I need to understand the task thoroughly. The user wants me to act as a fire analyst and identify signs of fire in an image based on specific criteria provided. The output should be a JSON object with ""categoria_predicha"" (predicte",22114.4,1018.5,20671.9,3114,982,47.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00432.jpg,humo,ambos,0.8,Se observan áreas brillantes posiblemente indicativas de fuego y una capa difusa en el horizonte que podría ser humo.,14085.8,1028.3,12579.4,3114,590,46.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00440.jpg,humo,humo,0.8,"Se observa una columna de humo grisáceo-blanquecino en el valle distante, indicativo de un incendio forestal activo.",12966.4,1038.4,11474.5,3114,541,47.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00441.jpg,humo,humo,0.9,"Columna de humo grueso y oscuro ascendiendo verticalmente desde Red Mountain, probablemente indicativo de incendios activos en la zona.",15023.4,1035.0,13547.8,3114,642,47.4
