ruta,etiqueta,categoria_predicha,confianza,descripcion,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00760.jpg,humo,humo,0.85,"Se observa una columna de humo blanco-grisáceo ascendiendo desde la ladera inferior donde se aprecian materiales rojos (probablemente retardante químico), mientras que el fondo está nebuloso por la presencia generalizada de humo atmosférico.",32982.0,648.4,31935.5,895,2028,63.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00763.jpg,humo,humo,0.65,"Se observa una columna vertical difusa y grisácea ascendiendo desde la zona de viviendas en el lado derecho del terreno, lo cual es consistente con humo.",25240.4,777.5,24018.0,1089,1528,63.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00764.jpg,humo,ERROR,0.0,,48661.5,790.5,47390.6,1089,3007,63.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00779.jpg,humo,ERROR,0.0,,48488.0,789.3,47224.8,1089,3007,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00780.jpg,humo,humo,0.72,"Se observa una columna vertical difusa y grisácea ascendiendo desde la vegetación/edificaciones de la ladera hacia el cielo, característica típica de humo a distancia.",30856.4,786.3,29606.9,1089,1897,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00786.jpg,humo,humo,0.85,"Se observa una columna vertical de humo grisáceo ascendiendo desde la vegetación en el centro del paisaje, indicando un incendio activo a distancia.",24828.8,795.7,23604.8,1089,1509,63.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00807.jpg,humo,humo,0.65,Se observa una columna de humo grisáceo ascendente en la ladera derecha del paisaje.,19551.3,789.1,18331.1,1089,1174,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00810.jpg,humo,none,0.92,No se detectan llamas ni columnas de humo distintivas; la imagen muestra un paisaje con vegetación y una ciudad bajo condiciones atmosféricas difusas o neblinosas sin focos de calor evidentes.,31439.6,808.2,30201.6,1089,1920,63.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00813.jpg,humo,humo,0.75,Se observa una columna de humo grisáceo ascendente en la ladera inferior derecha del paisaje.,37494.6,768.9,36300.0,1089,2311,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00814.jpg,humo,none,0.85,No se observan llamas ni puntos de calor brillantes; la neblina en el horizonte parece ser niebla atmosférica natural y no humo distintivo.,18581.7,799.4,17324.0,1089,1105,63.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00815.jpg,humo,humo,0.75,"Se detecta una columna de humo grisáceo ascendente en la zona derecha del paisaje, sobre el terreno verde.",21963.8,802.8,20717.1,1089,1325,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00818.jpg,humo,humo,0.65,"Se observa una tenue columna grisácea ascendiendo desde la vegetación en el lado izquierdo de la colina, lo que indica presencia de humo a distancia.",30139.1,712.4,28992.5,975,1857,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00823.jpg,humo,ambos,0.95,Se observa una gran columna de humo marrón y gris ascendente desde la vegetación del fondo con indicios de brillo naranja intenso que sugiere actividad de fuego activa en las laderas.,14051.5,1550.5,12018.7,1875,766,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00833.jpg,humo,humo,0.95,"Se observa una gran columna de humo grisáceo ascendente desde las laderas superiores del monte, indicando un incendio activo en la zona alta que oscurece el cielo local.",15941.4,1538.6,13882.2,1875,886,63.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00836.jpg,humo,humo,0.85,Se observa una gran columna de humo blanco-grisáceo ascendiendo desde la ladera montañosa en el centro-izquierda del valle.,34457.1,1546.0,32444.6,1875,2052,63.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00849.jpg,humo,humo,0.98,Se observan grandes columnas de humo blanco y grisáceo ascendiendo desde una ladera quemada que contrasta con la vegetación verde adyacente bajo un cielo azul claro.,28597.0,1541.4,26542.6,1875,1692,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00850.jpg,humo,humo,0.9,Se observan grandes columnas de humo grisáceo ascendiendo desde las colinas en el horizonte bajo un cielo azul claro.,16313.7,1552.0,14243.4,1875,906,63.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00854.jpg,humo,ERROR,0.0,,26898.1,2378.9,23999.3,2575,1521,63.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00855.jpg,humo,humo,0.92,Se detecta una columna de humo blanco ascendente desde la cima del bosque en la colina.,15968.2,2344.4,13097.1,2575,837,63.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00856.jpg,humo,ERROR,0.0,,26848.9,2344.0,23973.4,2575,1521,63.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00858.jpg,humo,humo,0.95,Se observa una columna de humo blanco-grisáceo ascendiendo desde la vegetación en la ladera de la colina.,26487.4,2328.8,23637.7,2575,1499,63.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00863.jpg,none,none,0.98,"La imagen muestra un paisaje costero diurno con una carretera y puentes sobre el agua bajo un cielo azul claro; no hay evidencia de llamas, puntos calientes ni humo.",9031.5,1257.2,7282.3,1595,466,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00871.jpg,none,none,0.95,"La imagen muestra una aldea costera iluminada por luces artificiales de casas y farolas reflejadas en el agua, con montañas nevadas al fondo bajo un cielo nublado; no hay indicios de fuego ni humo anómalos.",11352.7,926.4,9946.2,1235,634,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00875.jpg,none,none,0.98,La imagen muestra un espacio interior bien iluminado y limpio sin ninguna señal de fuego o humo.,8419.0,718.2,7264.0,1020,464,63.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00887.jpg,none,none,0.98,La imagen muestra un paisaje de fiordo tranquilo con una montaña y un barco crucero; no se detectan columnas de humo ni focos de fuego.,10459.0,1060.0,8981.9,1397,572,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00895.jpg,none,none,0.95,La imagen muestra un paisaje natural tranquilo con follaje de otoño y nubes bajas sobre las montañas; no hay indicios de fuego ni humo.,8884.6,805.1,7663.4,1100,491,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00901.jpg,none,none,0.98,Paisaje de montañas nevadas bajo un cielo nublado sin evidencia de fuego o humo.,16314.4,590.0,15331.7,862,981,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00903.jpg,none,none,0.98,La imagen muestra un interior de oficina limpio sin evidencia visual de fuego o humo.,9143.5,629.3,8054.1,922,518,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00910.jpg,none,none,0.98,Paisaje natural de montaña y lago sin evidencia visual de llamas o humo.,8556.7,730.1,7411.9,997,474,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00912.jpg,none,none,0.98,"La imagen muestra una oficina interior con grandes ventanales durante la noche; no se observan llamas, puntos calientes anómalos ni penachos de humo en el exterior o interior.",9730.4,604.8,8741.0,867,562,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00915.jpg,none,none,0.95,No se detectan llamas ni humo; las fuentes de luz brillantes son iluminación artificial estructurada y ventanas con vista nocturna.,7891.9,685.7,6790.3,975,434,63.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00916.jpg,none,none,0.95,"La imagen muestra un paisaje urbano costero con puesta de sol y luces artificiales normales; no se observan llamas, puntos calientes sobreexponidos ni penachos de humo anómalos.",8251.4,632.0,7194.3,891,460,63.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00917.jpg,none,none,0.95,No se detectan señales de fuego ni humo; la imagen muestra un paisaje natural al atardecer con reflejos solares en el agua y bruma atmosférica normal.,7331.4,598.2,6289.7,855,403,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00923.jpg,none,none,0.95,No se detectan llamas ni humo; la escena muestra una calle urbana iluminada artificialmente sin anomalías térmicas.,6810.4,783.9,5589.1,1100,359,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00933.jpg,none,none,0.98,"La imagen muestra un paisaje costero diurno tranquilo con agua clara y vegetación verde; no se observan llamas, puntos calientes incandescentes ni penachos de humo anómalos en el cielo o la superficie.",10027.6,581.4,9029.2,818,579,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00939.jpg,none,none,0.98,No se detectan llamas ni humo en esta imagen de paisaje costero diurno.,9258.5,1249.0,7562.5,1572,484,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00945.jpg,none,none,0.95,La imagen muestra un aeropuerto diurno con condiciones normales sin evidencia de llamas o columnas de humo.,6548.5,627.1,5493.0,867,353,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00956.jpg,none,none,0.98,La imagen muestra un paisaje urbano costero diurno con nubes atmosféricas normales y sin evidencia de llamas o humo generado por incendios.,13709.7,897.3,12360.8,1207,791,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00963.jpg,none,none,0.98,"La imagen muestra un paisaje natural de montaña con vegetación verde y nubes en el cielo, sin evidencia visual de fuego o humo.",12473.4,576.2,11429.2,825,734,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00969.jpg,none,none,0.95,No se detectan llamas ni humo; las fuentes luminosas amarillas corresponden a la iluminación artificial del pueblo y farolas.,10273.2,1209.2,8656.2,1568,553,63.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00976.jpg,none,none,0.98,La imagen muestra un paisaje de atardecer sobre un lago con colinas en el fondo; no hay indicios de fuego ni humo.,6605.7,917.9,5262.0,1251,337,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00982.jpg,none,none,0.95,La imagen muestra un paisaje natural de montañas y agua sin evidencia de fuego o humo.,13542.7,1045.1,12065.8,1401,774,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset00997.jpg,ambos,ambos,0.98,Intensas llamas naranjas consumen la vegetación en una ladera montañosa mientras grandes columnas de humo grisáceo se elevan hacia el cielo.,13266.9,892.6,11940.9,1207,767,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01007.jpg,fuego,fuego,0.98,"Se observan intensas columnas de llamas amarillas y naranjas consumiendo el sofá derecho, la mesa central con libros y un objeto en el suelo.",19795.6,709.7,18677.1,1035,1195,64.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01010.jpg,ambos,ambos,0.95,Se observan grandes llamaradas naranjas y amarillas sobreexpuestas en los techos de las casas junto con masas oscuras y difuminadas que ascienden al cielo indicando la presencia de humo.,9111.2,646.7,8064.7,935,517,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01011.jpg,fuego,ambos,0.98,Llamas intensas consumiendo un escritorio con presencia significativa de humo ascendente,15018.9,1256.7,13363.3,1595,851,63.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01018.jpg,ambos,ambos,0.98,Una casa está completamente envuelta en llamas intensas con grandes columnas de fuego y humo visible alrededor.,11131.2,676.0,10019.0,969,647,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01019.jpg,ambos,ambos,0.92,Se observa claramente una columna de fuego brillante ascendiendo entre los árboles acompañada por un denso penacho de humo grisáceo que oscurece el cielo.,9660.7,598.0,8660.3,825,556,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01022.jpg,fuego,fuego,0.95,Llamas activas y brillantes son visibles en el interior del hogar de fuego.,26500.3,1048.3,24996.5,1389,1589,63.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01024.jpg,ambos,ambos,0.95,Se observa una columna de humo negro ascendente y llamas intensas en la fachada del edificio.,6375.9,737.6,5205.5,1059,336,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01030.jpg,fuego,ERROR,0.0,,51539.2,639.2,50488.9,884,3212,63.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01037.jpg,ambos,ambos,0.98,Se observa una casa en llamas con grandes columnas de humo negro ascendiendo al cielo.,5801.9,543.1,4822.6,738,311,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01050.jpg,humo,none,0.95,No se detectan signos de fuego ni humo; la imagen muestra un paisaje natural diurno con nubes normales en el cielo y vegetación sin alteraciones térmicas.,10000.8,550.8,9033.4,755,582,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\PublicDataset01052.jpg,humo,none,0.95,No se observan columnas de humo ni focos de fuego; las formaciones blancas en el cielo son nubes naturales y no hay distorsión térmica.,9951.9,556.6,9003.2,755,577,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00003.jpg,none,none,0.98,El cielo está cubierto por nubes grises densas que se extienden sobre un paisaje rural con vegetación y algunas construcciones; no hay evidencia de llamas brillantes ni columnas de humo ascendente.,11359.6,646.2,10297.0,895,661,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00005.jpg,none,none,0.98,El cielo está cubierto por nubes y no se detectan columnas de humo ni focos de fuego en el paisaje inferior.,12150.4,645.8,11067.3,895,710,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00013.jpg,none,none,0.95,No se detectan llamas ni humo ascendente; las nubes en el cielo parecen ser formaciones meteorológicas normales y no una columna de humo.,17222.3,622.0,16186.9,895,1040,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00014.jpg,none,none,0.95,No se detectan columnas de humo ni focos incandescentes; el paisaje rocoso y la vegetación bajo un cielo azul claro muestran condiciones normales sin signos de incendio.,23998.9,603.7,22980.5,840,1466,63.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00015.jpg,none,none,0.95,La imagen muestra un paisaje montañoso con vegetación bajo un cielo azul claro sin evidencia de llamas ni columnas de humo significativas; la neblina lejana parece ser atmosférica.,16014.6,621.0,14977.8,840,963,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00016.jpg,none,none,0.92,,18345.5,610.9,17310.6,840,1112,64.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00017.jpg,none,none,0.95,La imagen muestra un paisaje natural con el sol brillante en el horizonte durante el amanecer o atardecer; no hay evidencia de llamas ni humo.,12709.6,604.1,11705.0,840,755,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00019.jpg,none,none,0.95,La imagen muestra un paisaje claro y soleado con visibilidad completa; no se observan columnas de humo ni focos de fuego en la vegetación o el horizonte.,6943.1,585.6,5968.8,840,386,64.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00025.jpg,none,none,0.95,La imagen muestra una escena diurna clara con torres de comunicación y vegetación sin evidencia visual de fuego o humo.,13202.6,611.0,12217.0,840,787,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00027.jpg,none,none,0.95,La imagen muestra un paisaje diurno claro con torres de comunicación y vegetación seca bajo un cielo azul despejado; no se observan columnas de humo ni focos de fuego.,6999.9,596.4,6021.6,840,390,64.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00028.jpg,none,none,0.95,No se observan columnas de humo ni focos de fuego en la imagen; el cielo está despejado y el paisaje muestra vegetación normal sin distorsión térmica.,6320.4,600.5,5345.8,840,346,64.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00030.jpg,none,none,0.95,No se detectan signos visibles de incendio ni humo en esta vista panorámica del paisaje.,9727.7,611.0,8750.1,840,563,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00034.jpg,none,none,0.98,"La imagen muestra un paisaje natural árido bajo cielo despejado sin evidencia de llamas, puntos calientes o penachos de humo anómalos.",9455.5,599.5,8477.2,840,546,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00039.jpg,none,none,0.95,No se observan columnas de humo ni focos de fuego en esta vista panorámica clara y diurna del paisaje.,11297.2,622.2,10293.6,840,663,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00048.jpg,none,none,0.95,No se detectan columnas de humo ni focos de fuego en el paisaje visible desde la torre.,7292.1,593.4,6313.4,840,409,64.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00056.jpg,none,none,0.95,La imagen muestra un paisaje diurno claro con cielo azul y vegetación seca pero sin evidencia de humo ni llamas visibles.,7541.8,614.5,6547.8,840,425,64.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00061.jpg,none,none,0.95,La imagen muestra un paisaje diurno con cielo azul claro y visibilidad excelente; no se observan columnas de humo ni focos de fuego en la vegetación.,8589.3,609.1,7602.6,840,492,64.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00062.jpg,none,none,0.95,No se detectan columnas de humo ni focos de fuego en el paisaje o cielo.,5573.6,620.6,4570.6,840,296,64.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00067.jpg,none,none,0.95,El cielo está cubierto por una capa densa de nubes grises y blancas que dominan la escena; no se observan columnas de humo distintivas ni puntos calientes o llamas en el paisaje inferior.,13436.6,640.3,12416.1,895,801,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00073.jpg,none,none,0.95,No se detectan señales de fuego o humo; la imagen muestra nubes bajas y oscuras con rayos de sol filtrándose sobre el paisaje.,9612.7,637.3,8589.2,895,552,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00080.jpg,none,none,0.95,La imagen muestra una vista panorámica de un valle bajo nubes densas y cielo cubierto; no se observan columnas de humo distintivas ni puntos calientes que indiquen la presencia de fuego activo.,11421.6,628.9,10413.3,895,673,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00082.jpg,none,none,0.95,La imagen muestra un paisaje montañoso bajo una cobertura de nubes densas y oscuras; no se observan columnas de humo ni focos de fuego brillantes en el horizonte o la vegetación.,7543.0,607.3,6553.0,895,426,65.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00093.jpg,none,none,0.96,No se detectan columnas de humo ni focos de fuego; la imagen muestra nubes atmosféricas naturales sobre un valle montañoso.,11501.7,621.0,10486.1,895,677,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00102.jpg,none,none,0.85,La imagen muestra un paisaje montañoso con vegetación bajo cielo despejado; no se observan columnas de humo distintivas ni focos de fuego activos en la zona.,22823.1,612.6,21816.6,840,1405,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00107.jpg,none,none,0.98,No hay evidencia visual de incendios; se observa una vista diurna clara del terreno con vegetación y rocas sin humo ni llamas.,11891.0,609.9,10882.5,840,702,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00110.jpg,none,none,0.98,La imagen muestra un paisaje montañoso con vegetación densa bajo cielo despejado sin evidencia de llamas ni columnas de humo.,14052.6,601.4,13061.5,862,840,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00111.jpg,none,none,0.98,El paisaje montañoso presenta vegetación verde y cielo azul despejado sin evidencia de columnas de humo ni focos de fuego.,16712.5,626.5,15694.3,862,1009,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00121.jpg,none,none,0.95,No se detectan llamas ni humo en esta vista panorámica del paisaje montañoso bajo un cielo despejado.,6708.3,605.9,5701.9,862,368,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00129.jpg,none,none,0.95,No se detectan columnas de humo ni focos de fuego en el paisaje montañoso.,14453.1,616.4,13460.0,862,868,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00131.jpg,none,none,0.95,No se observan signos de fuego activo ni columnas de humo en el paisaje montañoso mostrado.,6006.2,598.6,5022.7,862,324,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00132.jpg,none,none,0.98,No se detectan columnas de humo ni focos de fuego en el paisaje montañoso; la escena muestra un entorno natural claro sin anomalías térmicas.,7573.1,621.9,6567.7,895,423,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00133.jpg,none,none,0.95,No se detectan signos de fuego ni humo en el paisaje visible.,5485.9,622.2,4482.1,895,290,64.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00135.jpg,none,none,0.95,No se observan columnas de humo ni focos de fuego; la imagen muestra una estación meteorológica en lo alto de un pico con cielos despejados.,6894.5,621.7,5887.0,862,380,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00136.jpg,none,none,0.98,No se detectan columnas de humo ni focos de fuego en la imagen; el cielo está despejado y no hay distorsión térmica visible.,8820.2,605.7,7827.4,862,506,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00139.jpg,none,none,0.95,"No se observan columnas de humo, llamas ni distorsión térmica; el cielo está despejado y la vegetación no muestra signos de combustión activa.",7654.6,610.8,6662.9,862,427,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00150.jpg,none,none,0.95,"La imagen muestra un amanecer o atardecer sobre montañas con niebla atmosférica natural y el sol brillante en el horizonte, sin evidencia de humo ni fuego.",12567.2,611.3,11566.0,862,746,64.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00151.jpg,none,none,0.92,No se detectan signos de fuego ni humo; la imagen muestra un paisaje montañoso con el sol brillante y una capa uniforme de nubes o niebla baja típica de inversión atmosférica.,45092.7,629.8,44089.7,862,2801,63.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00161.jpg,none,none,0.98,La imagen muestra un paisaje diurno con vegetación verde y suelo rojizo bajo un cielo azul con nubes blancas; no se observan llamas ni columnas de humo.,10334.0,639.4,9272.8,895,599,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00165.jpg,none,none,0.98,No se detectan llamas ni humo; la imagen muestra un paisaje natural con vegetación y nubes normales bajo cielo azul.,9312.6,617.7,8325.8,895,536,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00173.jpg,none,none,0.98,La imagen muestra un paisaje diurno con colinas y vegetación bajo un cielo azul claro con nubes blancas dispersas; no se observan columnas de humo ni focos de fuego.,13351.5,644.6,12324.3,895,794,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00181.jpg,none,none,0.92,"La imagen muestra un paisaje de vegetación y colinas bajo cielo claro sin evidencia visible de llamas, puntos calientes o columnas de humo.",21684.0,649.7,20645.8,895,1323,64.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00193.jpg,none,none,0.95,No se detectan signos de fuego ni humo; la imagen muestra un paisaje natural con vegetación verde y nubes blancas normales en el cielo azul.,9640.4,621.7,8615.6,895,557,64.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00196.jpg,none,none,0.95,Imagen diurna clara mostrando formaciones nubosas naturales y paisaje verde sin evidencia de llamas o columnas de humo anómalas.,15505.4,626.4,14499.5,895,934,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00200.jpg,none,none,0.98,La imagen muestra un eclipse solar con la luna cubriendo el sol en forma de media luna y nubes dispersas; no hay indicios de fuego terrestre ni columnas de humo.,15624.1,614.2,14623.6,895,942,64.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00202.jpg,none,none,0.95,La imagen muestra un cielo nublado con el sol brillante y terreno oscuro en primer plano; no hay evidencia de columnas de humo ni puntos calientes que indiquen fuego.,12394.5,620.5,11388.2,895,736,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00205.jpg,none,none,0.98,La imagen muestra un cielo con nubes y terreno oscuro sin evidencia de llamas o humo.,14223.6,618.6,13229.4,895,851,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00206.jpg,none,none,0.92,El cielo está cubierto por nubes oscuras y densas sin evidencia de columnas de humo o focos de fuego en el paisaje.,10264.7,649.3,9215.7,895,595,64.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00207.jpg,none,none,0.95,La imagen muestra un cielo nublado al atardecer con formaciones de nubes naturales y sin evidencia visible de llamas o columnas de humo ascendentes desde el suelo.,13502.7,621.6,12487.0,895,803,64.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00215.jpg,none,none,0.95,"La imagen muestra un paisaje al atardecer con nubes oscuras y cielo iluminado por el sol poniente, sin evidencia visual de llamas sobreexpuestas ni penachos de humo anómalos ascendiendo desde el suelo.",10817.3,632.2,9805.8,895,632,64.5
